,time,city_name,temp,pressure,humidity,clouds,wind_speed,weather description
297,2021-01-11 09:00:00,TAY NINH,305.76,1009,38,28,2.22,scattered clouds
298,2021-01-11 10:00:00,TAY NINH,304.72,1009,45,36,2.12,scattered clouds
299,2021-01-11 11:00:00,TAY NINH,303.03,1010,46,49,4.09,scattered clouds
300,2021-01-11 12:00:00,TAY NINH,301.43,1011,47,57,4.64,broken clouds
301,2021-01-11 13:00:00,TAY NINH,299.8,1012,52,95,5.38,overcast clouds
302,2021-01-11 14:00:00,TAY NINH,298.49,1013,54,98,5.02,overcast clouds
303,2021-01-11 15:00:00,TAY NINH,297.56,1014,55,96,4.74,overcast clouds
304,2021-01-11 16:00:00,TAY NINH,296.6,1014,57,96,4.71,overcast clouds
305,2021-01-11 17:00:00,TAY NINH,295.86,1013,59,96,4.47,overcast clouds
306,2021-01-11 18:00:00,TAY NINH,295.11,1013,60,97,4.15,overcast clouds
307,2021-01-11 19:00:00,TAY NINH,294.7,1013,61,100,4.0,overcast clouds
308,2021-01-11 20:00:00,TAY NINH,294.28,1012,62,100,3.83,overcast clouds
309,2021-01-11 21:00:00,TAY NINH,293.99,1013,63,99,3.75,overcast clouds
310,2021-01-11 22:00:00,TAY NINH,293.74,1013,64,99,3.42,overcast clouds
311,2021-01-11 23:00:00,TAY NINH,293.57,1013,64,99,3.88,overcast clouds
312,2021-01-12 00:00:00,TAY NINH,293.81,1014,64,98,3.98,overcast clouds
313,2021-01-12 01:00:00,TAY NINH,295.32,1015,57,100,5.78,overcast clouds
314,2021-01-12 02:00:00,TAY NINH,296.74,1015,53,100,5.59,overcast clouds
315,2021-01-12 03:00:00,TAY NINH,298.08,1015,49,100,5.33,overcast clouds
316,2021-01-12 04:00:00,TAY NINH,299.84,1014,45,94,4.9,overcast clouds
317,2021-01-12 05:00:00,TAY NINH,301.4,1013,41,82,4.71,broken clouds
318,2021-01-12 06:00:00,TAY NINH,303.02,1012,39,69,4.35,broken clouds
319,2021-01-12 07:00:00,TAY NINH,303.58,1011,37,0,3.86,clear sky
320,2021-01-12 08:00:00,TAY NINH,303.98,1010,36,0,3.89,clear sky
321,2021-01-12 09:00:00,TAY NINH,303.84,1010,37,0,3.87,clear sky
322,2021-01-12 10:00:00,TAY NINH,302.74,1010,42,0,3.19,clear sky
323,2021-01-12 11:00:00,TAY NINH,299.94,1010,47,0,3.53,clear sky
324,2021-01-12 12:00:00,TAY NINH,298.25,1011,50,0,4.09,clear sky
325,2021-01-12 13:00:00,TAY NINH,297.42,1012,52,3,4.27,clear sky
326,2021-01-12 14:00:00,TAY NINH,296.61,1012,54,1,4.4,clear sky
327,2021-01-12 15:00:00,TAY NINH,295.72,1013,55,1,4.03,clear sky
328,2021-01-12 16:00:00,TAY NINH,294.62,1013,58,5,3.6,clear sky
329,2021-01-12 17:00:00,TAY NINH,293.76,1012,60,5,2.99,clear sky
330,2021-01-12 18:00:00,TAY NINH,292.95,1012,61,4,2.56,clear sky
331,2021-01-12 19:00:00,TAY NINH,292.49,1012,62,56,2.64,broken clouds
332,2021-01-12 20:00:00,TAY NINH,292.02,1011,63,64,2.48,broken clouds
333,2021-01-12 21:00:00,TAY NINH,291.62,1012,64,53,2.53,broken clouds
334,2021-01-12 22:00:00,TAY NINH,291.25,1012,65,43,2.33,scattered clouds
335,2021-01-12 23:00:00,TAY NINH,290.89,1013,66,34,2.38,scattered clouds
336,2021-01-13 00:00:00,TAY NINH,291.37,1014,69,28,2.82,scattered clouds
337,2021-01-13 01:00:00,TAY NINH,293.05,1014,62,61,2.96,broken clouds
338,2021-01-13 02:00:00,TAY NINH,294.85,1015,58,46,2.53,scattered clouds
339,2021-01-13 03:00:00,TAY NINH,296.68,1015,55,31,2.08,scattered clouds
340,2021-01-13 04:00:00,TAY NINH,298.59,1014,51,24,1.61,clear sky
341,2021-01-13 05:00:00,TAY NINH,299.94,1013,48,27,1.64,scattered clouds
342,2021-01-13 06:00:00,TAY NINH,301.0,1012,48,35,2.16,scattered clouds
343,2021-01-13 07:00:00,TAY NINH,301.64,1011,47,14,1.93,few clouds
344,2021-01-13 08:00:00,TAY NINH,301.94,1010,46,14,1.72,few clouds
345,2021-01-13 09:00:00,TAY NINH,301.88,1010,46,11,1.48,few clouds
346,2021-01-13 10:00:00,TAY NINH,301.38,1010,48,9,0.71,clear sky
347,2021-01-13 11:00:00,TAY NINH,299.06,1010,54,7,0.81,clear sky
348,2021-01-13 12:00:00,TAY NINH,297.9,1012,53,6,1.36,clear sky
349,2021-01-13 13:00:00,TAY NINH,297.42,1012,53,0,2.11,clear sky
350,2021-01-13 14:00:00,TAY NINH,296.71,1013,53,0,2.66,clear sky
351,2021-01-13 15:00:00,TAY NINH,296.17,1013,53,22,2.93,few clouds
352,2021-01-13 16:00:00,TAY NINH,295.68,1012,54,17,3.13,few clouds
353,2021-01-13 17:00:00,TAY NINH,294.8,1012,56,16,3.2,few clouds
354,2021-01-13 18:00:00,TAY NINH,293.75,1012,58,16,3.36,few clouds
355,2021-01-13 19:00:00,TAY NINH,293.19,1011,61,0,2.77,clear sky
356,2021-01-13 20:00:00,TAY NINH,292.75,1011,63,0,3.01,clear sky
357,2021-01-13 21:00:00,TAY NINH,292.26,1011,65,0,3.15,clear sky
358,2021-01-13 22:00:00,TAY NINH,291.76,1011,68,0,3.29,clear sky
359,2021-01-13 23:00:00,TAY NINH,291.26,1012,71,0,3.17,clear sky
360,2021-01-09 00:00:00,TAN AN,297.15,1011,69,20,1.54,few clouds
361,2021-01-09 01:00:00,TAN AN,298.15,1012,65,100,1.54,overcast clouds
362,2021-01-09 02:00:00,TAN AN,299.15,1012,65,20,1.03,few clouds
363,2021-01-09 03:00:00,TAN AN,301.15,1012,57,20,2.57,few clouds
364,2021-01-09 04:00:00,TAN AN,302.15,1011,51,20,1.54,few clouds
365,2021-01-09 05:00:00,TAN AN,303.15,1010,48,20,2.06,few clouds
366,2021-01-09 06:00:00,TAN AN,305.15,1009,40,20,2.57,few clouds
367,2021-01-09 07:00:00,TAN AN,304.15,1008,40,20,1.54,few clouds
368,2021-01-09 08:00:00,TAN AN,305.15,1007,37,40,1.54,scattered clouds
369,2021-01-09 09:00:00,TAN AN,305.15,1007,37,40,1.54,scattered clouds
370,2021-01-09 10:00:00,TAN AN,304.15,1007,42,40,0.51,scattered clouds
371,2021-01-09 11:00:00,TAN AN,301.15,1008,65,40,4.12,scattered clouds
372,2021-01-09 12:00:00,TAN AN,301.15,1009,65,40,2.06,scattered clouds
373,2021-01-09 13:00:00,TAN AN,300.15,1010,65,40,2.06,scattered clouds
374,2021-01-09 14:00:00,TAN AN,299.15,1010,73,40,1.54,scattered clouds
375,2021-01-09 15:00:00,TAN AN,299.15,1011,73,40,1.54,scattered clouds
376,2021-01-09 16:00:00,TAN AN,298.15,1010,61,40,3.09,scattered clouds
377,2021-01-09 17:00:00,TAN AN,297.15,1010,64,40,2.57,scattered clouds
378,2021-01-09 18:00:00,TAN AN,297.15,1010,64,40,2.06,scattered clouds
379,2021-01-09 19:00:00,TAN AN,296.15,1009,73,40,2.06,scattered clouds
380,2021-01-09 20:00:00,TAN AN,296.15,1009,73,40,1.03,scattered clouds
381,2021-01-09 21:00:00,TAN AN,296.15,1009,73,40,1.54,scattered clouds
382,2021-01-09 22:00:00,TAN AN,295.15,1009,78,40,2.06,scattered clouds
383,2021-01-09 23:00:00,TAN AN,295.15,1010,78,75,1.03,broken clouds
384,2021-01-10 00:00:00,TAN AN,295.15,1011,78,40,1.03,scattered clouds
385,2021-01-10 01:00:00,TAN AN,297.15,1012,73,20,1.03,few clouds
386,2021-01-10 02:00:00,TAN AN,299.15,1012,65,20,1.03,few clouds
387,2021-01-10 03:00:00,TAN AN,300.15,1012,61,20,1.03,few clouds
388,2021-01-10 04:00:00,TAN AN,301.15,1012,57,20,1.54,few clouds
389,2021-01-10 05:00:00,TAN AN,302.15,1011,54,40,2.57,scattered clouds
390,2021-01-10 06:00:00,TAN AN,302.15,1010,54,40,3.09,scattered clouds
391,2021-01-10 07:00:00,TAN AN,303.15,1008,51,40,3.09,scattered clouds
392,2021-01-10 08:00:00,TAN AN,303.15,1008,48,40,2.06,scattered clouds
393,2021-01-10 09:00:00,TAN AN,303.15,1008,48,20,1.03,few clouds
394,2021-01-10 10:00:00,TAN AN,302.15,1008,58,20,2.06,few clouds
395,2021-01-10 11:00:00,TAN AN,301.15,1009,61,20,2.06,few clouds
396,2021-01-10 12:00:00,TAN AN,300.15,1010,65,20,1.03,few clouds
397,2021-01-10 13:00:00,TAN AN,300.15,1010,74,20,3.09,few clouds
398,2021-01-10 14:00:00,TAN AN,299.15,1011,73,20,1.03,few clouds
399,2021-01-10 15:00:00,TAN AN,299.15,1011,78,20,1.54,few clouds
400,2021-01-10 16:00:00,TAN AN,299.15,1011,61,20,2.06,few clouds
401,2021-01-10 17:00:00,TAN AN,297.15,1011,78,20,0.51,few clouds
402,2021-01-10 18:00:00,TAN AN,297.15,1010,73,20,1.54,few clouds
403,2021-01-10 19:00:00,TAN AN,296.15,1009,78,40,1.03,scattered clouds
404,2021-01-10 20:00:00,TAN AN,296.15,1009,78,40,0.51,scattered clouds
405,2021-01-10 21:00:00,TAN AN,295.15,1009,83,40,1.54,scattered clouds
406,2021-01-10 22:00:00,TAN AN,295.15,1009,83,40,2.57,scattered clouds
407,2021-01-10 23:00:00,TAN AN,295.15,1010,78,40,1.03,scattered clouds
408,2021-01-11 00:00:00,TAN AN,295.15,1011,78,20,2.06,few clouds
409,2021-01-11 01:00:00,TAN AN,296.15,1013,73,20,1.54,few clouds
410,2021-01-11 02:00:00,TAN AN,299.15,1013,61,20,1.54,few clouds
411,2021-01-11 03:00:00,TAN AN,300.15,1013,57,20,1.54,few clouds
412,2021-01-11 04:00:00,TAN AN,302.15,1012,51,20,2.06,few clouds
413,2021-01-11 05:00:00,TAN AN,303.15,1011,48,20,2.06,few clouds
414,2021-01-11 06:00:00,TAN AN,303.15,1010,42,40,2.06,scattered clouds
415,2021-01-11 07:00:00,TAN AN,304.15,1009,40,40,2.06,scattered clouds
416,2021-01-11 08:00:00,TAN AN,305.15,1008,37,75,2.57,broken clouds
417,2021-01-11 09:00:00,TAN AN,304.15,1009,45,40,2.57,scattered clouds
418,2021-01-11 10:00:00,TAN AN,304.15,1009,45,40,2.57,scattered clouds
419,2021-01-11 11:00:00,TAN AN,302.15,1010,51,40,2.57,scattered clouds
420,2021-01-11 12:00:00,TAN AN,300.15,1011,74,40,4.63,scattered clouds
421,2021-01-11 13:00:00,TAN AN,300.15,1012,65,40,2.57,scattered clouds
422,2021-01-11 14:00:00,TAN AN,300.15,1013,50,40,1.54,scattered clouds
423,2021-01-11 15:00:00,TAN AN,299.15,1012,53,40,2.57,scattered clouds
424,2021-01-11 16:00:00,TAN AN,298.15,1012,61,20,2.06,few clouds
425,2021-01-11 17:00:00,TAN AN,297.15,1012,64,20,2.06,few clouds
426,2021-01-11 18:00:00,TAN AN,296.15,1011,68,20,2.06,few clouds
427,2021-01-11 19:00:00,TAN AN,296.15,1011,64,40,2.57,scattered clouds
428,2021-01-11 20:00:00,TAN AN,295.15,1011,68,40,2.57,scattered clouds
429,2021-01-11 21:00:00,TAN AN,295.15,1011,68,40,2.06,scattered clouds
430,2021-01-11 22:00:00,TAN AN,294.15,1011,73,20,2.06,few clouds
431,2021-01-11 23:00:00,TAN AN,294.15,1012,73,20,2.57,few clouds
432,2021-01-12 00:00:00,TAN AN,294.15,1013,73,20,2.57,few clouds
433,2021-01-12 01:00:00,TAN AN,296.15,1013,60,20,3.6,few clouds
434,2021-01-12 02:00:00,TAN AN,297.15,1014,57,20,3.6,few clouds
435,2021-01-12 03:00:00,TAN AN,299.15,1013,50,20,3.09,few clouds
436,2021-01-12 04:00:00,TAN AN,301.15,1012,44,20,4.63,few clouds
437,2021-01-12 05:00:00,TAN AN,302.15,1011,42,20,3.09,few clouds
438,2021-01-12 06:00:00,TAN AN,303.15,1010,37,20,2.57,few clouds
439,2021-01-12 07:00:00,TAN AN,302.15,1009,39,40,3.09,scattered clouds
440,2021-01-12 08:00:00,TAN AN,304.15,1009,35,40,2.06,scattered clouds
441,2021-01-12 09:00:00,TAN AN,302.15,1009,39,40,3.6,scattered clouds
442,2021-01-12 10:00:00,TAN AN,302.15,1009,39,20,1.54,few clouds
443,2021-01-12 11:00:00,TAN AN,300.15,1010,44,20,4.12,few clouds
444,2021-01-12 12:00:00,TAN AN,299.15,1011,47,20,2.06,few clouds
445,2021-01-12 13:00:00,TAN AN,299.15,1012,47,20,2.06,few clouds
446,2021-01-12 14:00:00,TAN AN,298.15,1012,50,20,3.6,few clouds
447,2021-01-12 15:00:00,TAN AN,296.15,1012,56,20,3.6,few clouds
448,2021-01-12 16:00:00,TAN AN,296.15,1012,56,40,3.6,scattered clouds
449,2021-01-12 17:00:00,TAN AN,295.15,1012,60,40,2.57,scattered clouds
450,2021-01-12 18:00:00,TAN AN,294.15,1011,64,20,1.54,few clouds
451,2021-01-12 19:00:00,TAN AN,293.15,1011,68,20,2.06,few clouds
452,2021-01-12 20:00:00,TAN AN,292.15,1011,77,20,1.54,few clouds
453,2021-01-12 21:00:00,TAN AN,292.15,1011,77,20,2.06,few clouds
454,2021-01-12 22:00:00,TAN AN,292.15,1011,77,20,1.54,few clouds
455,2021-01-12 23:00:00,TAN AN,292.15,1012,77,40,1.54,scattered clouds
456,2021-01-13 00:00:00,TAN AN,293.15,1013,68,75,2.06,broken clouds
457,2021-01-13 01:00:00,TAN AN,294.15,1014,68,75,0.51,broken clouds
458,2021-01-13 02:00:00,TAN AN,296.15,1014,60,75,0.51,broken clouds
459,2021-01-13 03:00:00,TAN AN,297.15,1014,57,75,1.03,broken clouds
460,2021-01-13 04:00:00,TAN AN,298.15,1013,50,20,1.54,few clouds
461,2021-01-13 05:00:00,TAN AN,300.15,1012,47,20,1.54,few clouds
462,2021-01-13 06:00:00,TAN AN,301.15,1011,44,20,1.54,few clouds
463,2021-01-13 07:00:00,TAN AN,301.15,1011,47,40,3.6,scattered clouds
464,2021-01-13 08:00:00,TAN AN,301.15,1010,47,40,3.6,scattered clouds
465,2021-01-13 09:00:00,TAN AN,301.15,1010,47,40,3.6,scattered clouds
466,2021-01-13 10:00:00,TAN AN,300.15,1010,50,20,4.12,few clouds
467,2021-01-13 11:00:00,TAN AN,299.15,1011,53,20,3.6,few clouds
468,2021-01-13 12:00:00,TAN AN,298.15,1011,61,20,2.06,few clouds
469,2021-01-13 13:00:00,TAN AN,296.15,1012,73,20,2.57,few clouds
470,2021-01-13 14:00:00,TAN AN,297.15,1012,69,20,1.03,few clouds
471,2021-01-13 15:00:00,TAN AN,296.15,1012,73,20,2.06,few clouds
472,2021-01-13 16:00:00,TAN AN,296.15,1011,73,20,0.51,few clouds
473,2021-01-13 17:00:00,TAN AN,295.15,1011,78,20,1.54,few clouds
474,2021-01-13 18:00:00,TAN AN,294.15,1011,83,20,0.51,few clouds
475,2021-01-13 19:00:00,TAN AN,294.15,1010,83,20,1.54,few clouds
476,2021-01-13 20:00:00,TAN AN,293.15,1010,88,20,1.03,few clouds
477,2021-01-13 21:00:00,TAN AN,293.15,1010,88,40,0.51,scattered clouds
478,2021-01-13 22:00:00,TAN AN,292.15,1010,94,40,0.51,scattered clouds
479,2021-01-13 23:00:00,TAN AN,291.15,1011,94,40,1.03,scattered clouds
480,2021-01-09 00:00:00,SA DEC,297.15,1011,88,75,1.03,broken clouds
481,2021-01-09 01:00:00,SA DEC,297.15,1012,83,75,2.06,broken clouds
482,2021-01-09 02:00:00,SA DEC,297.15,1013,88,75,2.06,broken clouds
483,2021-01-09 03:00:00,SA DEC,298.15,1012,78,75,2.57,broken clouds
484,2021-01-09 04:00:00,SA DEC,299.15,1012,78,75,2.57,broken clouds
485,2021-01-09 05:00:00,SA DEC,300.15,1012,74,40,1.54,scattered clouds
486,2021-01-09 06:00:00,SA DEC,300.15,1010,78,40,1.54,scattered clouds
487,2021-01-09 07:00:00,SA DEC,301.15,1009,74,40,2.06,scattered clouds
488,2021-01-09 08:00:00,SA DEC,302.15,1008,70,40,1.54,scattered clouds
489,2021-01-09 09:00:00,SA DEC,301.15,1008,74,40,2.06,scattered clouds
490,2021-01-09 10:00:00,SA DEC,299.15,1008,83,20,1.03,few clouds
491,2021-01-09 11:00:00,SA DEC,300.15,1009,78,20,1.03,few clouds
492,2021-01-09 12:00:00,SA DEC,298.15,1010,88,20,0.51,few clouds
493,2021-01-09 13:00:00,SA DEC,298.15,1010,94,20,0.51,few clouds
494,2021-01-09 14:00:00,SA DEC,297.15,1011,100,20,3.09,few clouds
495,2021-01-09 15:00:00,SA DEC,298.15,1011,94,20,2.57,few clouds
496,2021-01-09 16:00:00,SA DEC,297.15,1011,94,20,3.09,few clouds
497,2021-01-09 17:00:00,SA DEC,297.15,1010,94,20,2.57,few clouds
498,2021-01-09 18:00:00,SA DEC,297.15,1010,94,20,1.03,few clouds
499,2021-01-09 19:00:00,SA DEC,296.15,1010,100,20,1.54,few clouds
500,2021-01-09 20:00:00,SA DEC,296.15,1009,100,20,0.51,few clouds
501,2021-01-09 21:00:00,SA DEC,296.15,1009,83,20,1.54,few clouds
502,2021-01-09 22:00:00,SA DEC,296.15,1010,83,40,1.03,scattered clouds
503,2021-01-09 23:00:00,SA DEC,296.15,1011,83,75,1.54,broken clouds
504,2021-01-10 00:00:00,SA DEC,295.15,1011,94,75,1.03,broken clouds
505,2021-01-10 01:00:00,SA DEC,296.15,1013,88,75,2.06,broken clouds
506,2021-01-10 02:00:00,SA DEC,297.15,1013,83,20,1.54,few clouds
507,2021-01-10 03:00:00,SA DEC,298.15,1013,83,20,1.54,few clouds
508,2021-01-10 04:00:00,SA DEC,300.15,1013,74,20,2.06,few clouds
509,2021-01-10 05:00:00,SA DEC,300.15,1012,78,40,2.57,scattered clouds
510,2021-01-10 06:00:00,SA DEC,300.15,1011,78,75,1.03,broken clouds
511,2021-01-10 07:00:00,SA DEC,300.15,1009,74,40,2.06,scattered clouds
512,2021-01-10 08:00:00,SA DEC,301.15,1009,74,20,2.06,few clouds
513,2021-01-10 09:00:00,SA DEC,300.15,1009,74,40,2.57,scattered clouds
514,2021-01-10 10:00:00,SA DEC,300.15,1009,74,75,2.57,broken clouds
515,2021-01-10 11:00:00,SA DEC,299.15,1010,83,75,2.06,broken clouds
516,2021-01-10 12:00:00,SA DEC,299.15,1010,83,75,1.54,broken clouds
517,2021-01-10 13:00:00,SA DEC,297.15,1011,94,75,0.51,broken clouds
518,2021-01-10 14:00:00,SA DEC,297.15,1011,94,75,0.51,broken clouds
519,2021-01-10 15:00:00,SA DEC,296.15,1012,100,75,0.51,broken clouds
520,2021-01-10 16:00:00,SA DEC,297.15,1012,94,40,0.51,scattered clouds
521,2021-01-10 17:00:00,SA DEC,297.15,1011,100,40,1.54,scattered clouds
522,2021-01-10 18:00:00,SA DEC,297.15,1011,100,40,1.54,scattered clouds
523,2021-01-10 19:00:00,SA DEC,296.15,1010,100,40,1.66,scattered clouds
524,2021-01-10 20:00:00,SA DEC,296.15,1009,100,40,1.12,scattered clouds
525,2021-01-10 21:00:00,SA DEC,295.15,1009,100,40,0.51,scattered clouds
526,2021-01-10 22:00:00,SA DEC,295.15,1010,100,40,1.54,scattered clouds
527,2021-01-10 23:00:00,SA DEC,294.15,1010,100,40,1.03,scattered clouds
528,2021-01-11 00:00:00,SA DEC,294.15,1011,100,57,1.54,broken clouds
529,2021-01-11 01:00:00,SA DEC,296.15,1013,88,0,1.54,clear sky
530,2021-01-11 02:00:00,SA DEC,297.15,1013,88,0,1.54,clear sky
531,2021-01-11 03:00:00,SA DEC,298.15,1014,83,0,2.57,clear sky
532,2021-01-11 04:00:00,SA DEC,300.15,1013,74,0,2.06,clear sky
533,2021-01-11 05:00:00,SA DEC,301.15,1012,69,20,2.57,few clouds
534,2021-01-11 06:00:00,SA DEC,301.15,1011,69,20,2.06,few clouds
535,2021-01-11 07:00:00,SA DEC,302.15,1011,70,40,1.03,scattered clouds
536,2021-01-11 08:00:00,SA DEC,302.15,1010,70,40,1.54,scattered clouds
537,2021-01-11 09:00:00,SA DEC,301.15,1010,69,40,1.54,scattered clouds
538,2021-01-11 10:00:00,SA DEC,301.15,1011,69,20,2.06,few clouds
539,2021-01-11 11:00:00,SA DEC,300.15,1011,78,20,1.03,few clouds
540,2021-01-11 12:00:00,SA DEC,298.15,1011,88,20,1.03,few clouds
541,2021-01-11 13:00:00,SA DEC,297.15,1012,94,20,0.51,few clouds
542,2021-01-11 14:00:00,SA DEC,297.15,1012,100,20,0.51,few clouds
543,2021-01-11 15:00:00,SA DEC,297.15,1013,100,20,2.57,few clouds
544,2021-01-11 16:00:00,SA DEC,297.15,1013,100,20,1.54,few clouds
545,2021-01-11 17:00:00,SA DEC,297.15,1012,100,20,1.54,few clouds
546,2021-01-11 18:00:00,SA DEC,297.15,1012,100,20,1.54,few clouds
547,2021-01-11 19:00:00,SA DEC,297.15,1012,100,20,1.54,few clouds
548,2021-01-11 20:00:00,SA DEC,295.15,1011,88,20,2.06,few clouds
549,2021-01-11 21:00:00,SA DEC,295.15,1011,88,20,2.06,few clouds
550,2021-01-11 22:00:00,SA DEC,295.15,1012,88,20,2.57,few clouds
551,2021-01-11 23:00:00,SA DEC,295.15,1012,88,20,3.09,few clouds
552,2021-01-12 00:00:00,SA DEC,295.15,1013,83,40,4.12,scattered clouds
553,2021-01-12 01:00:00,SA DEC,294.15,1014,83,75,4.12,broken clouds
554,2021-01-12 02:00:00,SA DEC,295.15,1015,78,75,3.6,broken clouds
555,2021-01-12 03:00:00,SA DEC,296.15,1014,78,40,3.6,scattered clouds
556,2021-01-12 04:00:00,SA DEC,297.15,1014,69,20,3.6,few clouds
557,2021-01-12 05:00:00,SA DEC,298.15,1013,69,40,3.09,scattered clouds
558,2021-01-12 06:00:00,SA DEC,299.15,1012,65,20,3.6,few clouds
559,2021-01-12 07:00:00,SA DEC,300.15,1011,61,20,3.09,few clouds
560,2021-01-12 08:00:00,SA DEC,300.15,1010,61,20,2.57,few clouds
561,2021-01-12 09:00:00,SA DEC,300.15,1010,57,20,2.57,few clouds
562,2021-01-12 10:00:00,SA DEC,300.15,1010,61,20,1.54,few clouds
563,2021-01-12 11:00:00,SA DEC,298.15,1010,69,20,0.51,few clouds
564,2021-01-12 12:00:00,SA DEC,297.15,1011,78,20,1.03,few clouds
565,2021-01-12 13:00:00,SA DEC,295.15,1012,94,20,1.03,few clouds
566,2021-01-12 14:00:00,SA DEC,295.15,1012,94,20,1.54,few clouds
567,2021-01-12 15:00:00,SA DEC,295.15,1013,88,20,2.57,few clouds
568,2021-01-12 16:00:00,SA DEC,295.15,1013,88,7,2.57,clear sky
569,2021-01-12 17:00:00,SA DEC,295.15,1013,88,6,1.54,clear sky
570,2021-01-12 18:00:00,SA DEC,295.15,1012,83,5,2.57,clear sky
571,2021-01-12 19:00:00,SA DEC,295.15,1012,78,0,2.57,clear sky
572,2021-01-12 20:00:00,SA DEC,294.15,1012,83,0,2.06,clear sky
573,2021-01-12 21:00:00,SA DEC,294.15,1012,78,0,2.57,clear sky
574,2021-01-12 22:00:00,SA DEC,293.15,1012,83,40,3.09,scattered clouds
575,2021-01-12 23:00:00,SA DEC,292.15,1012,88,75,3.09,broken clouds
576,2021-01-13 00:00:00,SA DEC,292.15,1013,88,75,1.03,broken clouds
577,2021-01-13 01:00:00,SA DEC,293.15,1015,83,75,1.54,broken clouds
578,2021-01-13 02:00:00,SA DEC,293.15,1015,83,75,2.06,broken clouds
579,2021-01-13 03:00:00,SA DEC,295.15,1015,73,75,3.09,broken clouds
580,2021-01-13 04:00:00,SA DEC,296.15,1014,73,75,2.57,broken clouds
581,2021-01-13 05:00:00,SA DEC,298.15,1014,65,75,2.57,broken clouds
582,2021-01-13 06:00:00,SA DEC,300.15,1013,61,75,2.06,broken clouds
583,2021-01-13 07:00:00,SA DEC,299.15,1012,65,20,1.54,few clouds
584,2021-01-13 08:00:00,SA DEC,300.15,1011,61,20,1.54,few clouds
585,2021-01-13 09:00:00,SA DEC,299.15,1011,69,20,3.09,few clouds
586,2021-01-13 10:00:00,SA DEC,298.15,1011,73,20,3.6,few clouds
587,2021-01-13 11:00:00,SA DEC,296.15,1011,83,75,2.06,broken clouds
588,2021-01-13 12:00:00,SA DEC,295.15,1012,88,66,1.03,broken clouds
589,2021-01-13 13:00:00,SA DEC,294.15,1013,94,0,0.51,clear sky
590,2021-01-13 14:00:00,SA DEC,294.15,1013,100,0,0.51,clear sky
591,2021-01-13 15:00:00,SA DEC,293.15,1012,100,0,0.51,clear sky
592,2021-01-13 16:00:00,SA DEC,293.15,1012,100,0,1.03,clear sky
593,2021-01-13 17:00:00,SA DEC,293.15,1012,100,0,1.03,clear sky
594,2021-01-13 18:00:00,SA DEC,293.15,1012,100,0,1.03,clear sky
595,2021-01-13 19:00:00,SA DEC,293.15,1012,100,0,1.03,clear sky
596,2021-01-13 20:00:00,SA DEC,293.15,1010,100,0,1.54,clear sky
597,2021-01-13 21:00:00,SA DEC,293.15,1010,100,0,1.54,clear sky
598,2021-01-13 22:00:00,SA DEC,293.15,1011,100,0,1.03,clear sky
599,2021-01-13 23:00:00,SA DEC,293.15,1012,88,0,1.54,clear sky
600,2021-01-09 00:00:00,RACH GIA,297.15,1011,88,75,1.03,broken clouds
601,2021-01-09 01:00:00,RACH GIA,297.15,1012,83,75,2.06,broken clouds
602,2021-01-09 02:00:00,RACH GIA,297.15,1013,88,75,2.06,broken clouds
603,2021-01-09 03:00:00,RACH GIA,298.15,1012,78,75,2.57,broken clouds
604,2021-01-09 04:00:00,RACH GIA,299.15,1012,78,75,2.57,broken clouds
605,2021-01-09 05:00:00,RACH GIA,300.15,1012,74,40,1.54,scattered clouds
606,2021-01-09 06:00:00,RACH GIA,300.15,1010,78,40,1.54,scattered clouds
607,2021-01-09 07:00:00,RACH GIA,301.15,1009,74,40,2.06,scattered clouds
608,2021-01-09 08:00:00,RACH GIA,302.15,1008,70,40,1.54,scattered clouds
609,2021-01-09 09:00:00,RACH GIA,301.15,1008,74,40,2.06,scattered clouds
610,2021-01-09 10:00:00,RACH GIA,299.15,1008,83,20,1.03,few clouds
611,2021-01-09 11:00:00,RACH GIA,300.15,1009,78,20,1.03,few clouds
612,2021-01-09 12:00:00,RACH GIA,298.15,1010,88,20,0.51,few clouds
613,2021-01-09 13:00:00,RACH GIA,298.15,1010,94,20,0.51,few clouds
614,2021-01-09 14:00:00,RACH GIA,297.15,1011,100,20,3.09,few clouds
615,2021-01-09 15:00:00,RACH GIA,298.15,1011,94,20,2.57,few clouds
616,2021-01-09 16:00:00,RACH GIA,297.15,1011,94,20,3.09,few clouds
617,2021-01-09 17:00:00,RACH GIA,297.15,1010,94,20,2.57,few clouds
618,2021-01-09 18:00:00,RACH GIA,297.15,1010,94,20,1.03,few clouds
619,2021-01-09 19:00:00,RACH GIA,296.15,1010,100,20,1.54,few clouds
620,2021-01-09 20:00:00,RACH GIA,296.15,1009,100,20,0.51,few clouds
621,2021-01-09 21:00:00,RACH GIA,296.15,1009,83,20,1.54,few clouds
622,2021-01-09 22:00:00,RACH GIA,296.15,1010,83,40,1.03,scattered clouds
623,2021-01-09 23:00:00,RACH GIA,296.15,1011,83,75,1.54,broken clouds
624,2021-01-10 00:00:00,RACH GIA,295.15,1011,94,75,1.03,broken clouds
625,2021-01-10 01:00:00,RACH GIA,296.15,1013,88,75,2.06,broken clouds
626,2021-01-10 02:00:00,RACH GIA,297.15,1013,83,20,1.54,few clouds
627,2021-01-10 03:00:00,RACH GIA,298.15,1013,83,20,1.54,few clouds
628,2021-01-10 04:00:00,RACH GIA,300.15,1013,74,20,2.06,few clouds
